,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,9.841912287811283e-06,9.303428669227287e-06,7.095951787050581e-06,7.045936854410684e-06,8.128716217470355e-06,1.2265531040611677e-05,7.180273769336054e-06,8.780812095210422e-06,5.5397340474883094e-06,5.977386081212899e-06,6.011257482896326e-06,6.971897164476104e-06,7.017557891231263e-06,1.1332083886372857e-05,8.630823685962241e-06,7.3457481448713224e-06
1,1.0178846423514187e-05,1.1064998943766113e-05,6.989532266743481e-06,8.25407823867863e-06,9.629223313822877e-06,6.519127964565996e-06,6.463554655056214e-06,7.282746992132161e-06,7.987840035639238e-06,6.8211711550247855e-06,5.823300398333231e-06,6.411738468159456e-06,7.802945219737012e-06,7.450738849001937e-06,8.584206625528168e-06,6.583730282727629e-06
2,7.936539986985736e-06,8.256369255832396e-06,5.75943795411149e-06,6.150154149509035e-06,6.37737548458972e-06,1.0099643986904994e-05,9.657494047132786e-06,1.084595533029642e-05,9.498769941274077e-06,4.498736871028086e-06,1.0115983059222344e-05,9.206324648403097e-06,8.42214922158746e-06,6.226478490134468e-06,1.1493786587379873e-05,1.1812176126113627e-05
3,7.200063919299282e-06,6.716591087752022e-06,8.02843896963168e-06,7.621849363204092e-06,7.398695743177086e-06,9.20455113373464e-06,8.107943358481862e-06,6.108197339926846e-06,1.075540785677731e-05,7.806420398992486e-06,7.1489535002911e-06,6.028405096003553e-06,8.007517863006797e-06,7.325271781155607e-06,8.293878636322916e-06,7.645800906175282e-06
4,7.041711796773598e-06,5.92642618357786e-06,9.684470569482073e-06,8.680359314894304e-06,6.542608389281668e-06,6.833347015344771e-06,8.778961273492314e-06,7.0756254899606574e-06,9.0719740910572e-06,5.498033715412021e-06,9.727225005917717e-06,8.883544978743885e-06,6.448002750403248e-06,7.62120225772378e-06,7.655380613869056e-06,9.590430636308156e-06
5,8.270215403172188e-06,7.80015398049727e-06,7.685995115025435e-06,9.784936992218718e-06,7.663444193894975e-06,1.3306655091582797e-05,8.476863513351418e-06,7.057658876874484e-06,6.389806912920903e-06,7.088593065418536e-06,7.610083230247255e-06,4.994327355234418e-06,7.650782208656892e-06,8.518753020325676e-06,7.5146840572415385e-06,6.403171482816106e-06
6,7.738671229162719e-06,6.979540557949804e-06,8.329079719260335e-06,6.3170141402224544e-06,7.189557891251752e-06,9.005626452562865e-06,7.459384050889639e-06,8.599955435784068e-06,7.5466427915671375e-06,7.011102297838079e-06,7.699625712120906e-06,7.450987141055521e-06,7.982052011357155e-06,6.825974196544848e-06,8.029985110624693e-06,8.170303772203624e-06
7,8.527360478183255e-06,8.757087016419973e-06,8.928671377361752e-06,9.409789527126122e-06,6.487435712188017e-06,9.22602976061171e-06,8.063720088102855e-06,7.541239938291255e-06,5.863166734343395e-06,1.0792427929118276e-05,5.092379069537856e-06,9.061097443918698e-06,8.762123798078392e-06,8.428199180343654e-06,9.712477549328469e-06,3.3467572393419687e-06
8,7.811901923560072e-06,5.735929335060064e-06,9.732811122376006e-06,7.453673788404558e-06,8.658028491481673e-06,6.519961516460171e-06,8.983984116639476e-06,8.042016816034447e-06,8.556124157621525e-06,6.705283340124879e-06,8.891995094018057e-06,7.669184014957864e-06,7.397524314001203e-06,7.408163583022542e-06,6.886921255500056e-06,7.258077403093921e-06
9,1.0728648703661747e-05,6.334303179755807e-06,1.4378389096236788e-05,6.0088727877882775e-06,1.0629556527419481e-05,4.396490112412721e-06,6.758369181625312e-06,7.113419087545481e-06,7.511918738600798e-06,1.05357403299422e-05,9.047351340996101e-06,7.305263807211304e-06,8.406357665080577e-06,7.591323992528487e-06,9.311772373621352e-06,7.870760782680009e-06
