,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2.8567761489739496e-08,2.8168074095447082e-08,3.102675449895287e-08,2.4462583070317123e-08,2.4886324112571856e-08,2.431734635877092e-08,2.8637428428623934e-08,2.4464682724101294e-08,2.6566903343905324e-08,2.6253781371110563e-08,2.6479533232759422e-08,3.309162011078115e-08,1.9318857624739394e-08,3.0501777104063876e-08,2.589866809898922e-08,2.5721444529835935e-08
1,2.292898138023247e-08,2.5090074018407904e-08,2.5174777817937866e-08,2.7088510989869974e-08,2.734750736976821e-08,2.538742727153931e-08,3.4334775023125985e-08,2.4303945522774484e-08,1.626848167290973e-08,2.650474861809471e-08,2.696720891037785e-08,3.1483033069434896e-08,2.6122911833681428e-08,3.4056924391734356e-08,3.202526599466182e-08,2.2608359628861763e-08
2,2.1491564083930825e-08,2.3834321183358043e-08,4.3015134565393964e-08,3.0908559267572855e-08,2.6929686924859197e-08,2.5373873668854685e-08,2.4863883396619713e-08,1.746055922069445e-08,2.4339387394434198e-08,2.2491542850389123e-08,2.6333774272302435e-08,2.591715109190318e-08,4.0082891672454934e-08,3.04989242749798e-08,2.578623714555306e-08,2.610119587131976e-08
3,2.8770742233064084e-08,3.102030277091217e-08,2.415965205671e-08,2.3312992425417178e-08,3.4901223244787616e-08,2.6106922845769986e-08,2.4202268633644053e-08,3.193511588506226e-08,3.012451799122573e-08,2.019014999632418e-08,2.6660046614779276e-08,2.3062053600142463e-08,2.6138712527767893e-08,2.5693104532820144e-08,2.160306422638314e-08,2.653782971151486e-08
4,3.1453563309469246e-08,5.433973271351533e-08,1.6566929161854205e-08,3.7036407718460396e-08,2.6025039900900993e-08,4.114973606306194e-08,1.976835228845175e-08,2.391017694947095e-08,2.384436825764169e-08,3.1116066168124235e-08,2.390105890981431e-08,3.1275170897515636e-08,1.5627501070980543e-08,6.001921803999721e-08,2.484368799571257e-08,3.0504509140882874e-08
5,2.61416523983371e-08,1.929091020258511e-08,2.4691528821563224e-08,1.3676642929283389e-08,2.485553629583137e-08,3.0936107009438274e-08,3.124053549186101e-08,2.1738433275686475e-08,3.27884173145776e-08,2.7184263728941005e-08,3.081367339063945e-08,4.093040217867383e-08,3.619088317918795e-08,3.385801861099935e-08,2.3629452172713172e-08,2.183962699575659e-08
6,2.478972938035895e-08,2.452055447577095e-08,2.6685638587764515e-08,2.5033001449514813e-08,2.417325006831561e-08,2.7034777971834956e-08,3.050712393815047e-08,2.775131768828487e-08,2.1795392157741844e-08,3.278785243310267e-08,2.5258806601868855e-08,3.285063954194811e-08,2.821819400367076e-08,2.5942224368691313e-08,2.583566427460937e-08,1.8663541823116248e-08
7,2.4589729363810875e-08,2.3858746089899796e-08,2.7237462063567364e-08,1.9740923562494572e-08,2.31846186693474e-08,2.6525635021812377e-08,1.5301402811473963e-08,2.5435506145754516e-08,4.5580762275676534e-08,2.6194410196467288e-08,2.9353923736152865e-08,3.364211309531129e-08,2.335282545118389e-08,2.9510660581877346e-08,2.8543416519255516e-08,2.763743545131092e-08
8,2.996766568230669e-08,2.2472118388350282e-08,2.47950247000972e-08,2.2494331730626982e-08,3.6187845608992575e-08,2.7662220958291073e-08,2.4394509523517627e-08,3.1954794366129136e-08,4.002773223987788e-08,2.843701807364596e-08,2.1680916617583534e-08,1.9853221289167777e-08,2.4248890895250952e-08,2.6100002159523683e-08,2.9263638623433508e-08,2.3560820849866104e-08
9,3.948570537204432e-08,2.778155838711882e-08,2.506615892627906e-08,2.7143126857254174e-08,2.5921698565412044e-08,2.2040072877871353e-08,2.8278918762225658e-08,3.2263951510458355e-08,1.8318168315545336e-08,2.3899051626585788e-08,2.4052566161003597e-08,2.4195944803295788e-08,2.4981249069355727e-08,2.8614445923835774e-08,2.2838152702320258e-08,2.5771386802375673e-08
10,2.7181620509963977e-08,2.3701268503373285e-08,2.517559494208399e-08,3.386880820244187e-08,2.040112256906923e-08,2.2336269722700308e-08,2.243477403851557e-08,2.4414708477138447e-08,2.3585053909869202e-08,2.8575174226830313e-08,2.8805775542650736e-08,4.016117927108098e-08,2.6585910362086906e-08,2.074833638232576e-08,2.634296691894633e-08,2.9760498065911634e-08
11,3.4453840669357305e-08,3.2603942656805884e-08,2.6084823190331008e-08,2.5626690103308647e-08,3.1427475732925814e-08,2.675780841343567e-08,2.5405883619100678e-08,1.9387293548334128e-08,2.8084656378268846e-08,3.3539407695570844e-08,2.1835671049075245e-08,2.2623629192253247e-08,2.6142650710880844e-08,1.9599969647288162e-08,2.409292854110845e-08,2.5606851750126225e-08
12,2.6560314836387988e-08,1.9226627401280894e-08,2.5591276653358364e-08,2.5709429252174232e-08,2.5371646117378077e-08,2.6768271155219736e-08,2.4275500720705168e-08,2.8083958270030962e-08,2.146661515212145e-08,2.0441357051481646e-08,3.492879230293511e-08,2.6065228198035584e-08,2.5667389991212985e-08,2.29691217157324e-08,3.901213929680125e-08,3.0457822930429757e-08
13,3.1017169277447465e-08,3.171095741549834e-08,2.6388326190840417e-08,2.8461650813937922e-08,2.97434183949008e-08,2.5876794040868845e-08,2.932331533145316e-08,2.2627039797384896e-08,2.561838385872761e-08,2.48765967825193e-08,3.1983876880303796e-08,2.4885377314376456e-08,2.162314061138204e-08,1.977472585679152e-08,2.968498513666873e-08,2.012851396671067e-08
14,2.570982182703574e-08,2.8373031923933922e-08,2.280663480291878e-08,2.3397142001613247e-08,2.8051998057776473e-08,2.6100302363829542e-08,2.6501110639287617e-08,2.8645130711879574e-08,2.8911898652950185e-08,1.4871814890682344e-08,2.5518117396927664e-08,2.854591940604223e-08,2.835399115497239e-08,2.5164936801047588e-08,2.9968980186367844e-08,3.0241906756600656e-08
15,2.3499513446267883e-08,2.4911210871891853e-08,2.514425823108013e-08,2.798097931133725e-08,2.926475950459917e-08,2.720812375400783e-08,3.2377570846620074e-08,2.8634532966975712e-08,2.4261801456759713e-08,2.788587849522628e-08,3.604758802566721e-08,2.3854331843153886e-08,2.145404920383953e-08,2.4729374104026647e-08,2.0682509926928105e-08,2.2280913114514078e-08
16,2.479091065765715e-08,2.344704164158884e-08,2.9178586657963024e-08,2.688729239253007e-08,3.246667645839807e-08,2.5314363938377937e-08,2.2682781875005276e-08,2.8230628501546562e-08,2.6348544679422048e-08,2.4071798776503783e-08,2.0276594625556754e-08,3.225619948921121e-08,3.6494007815690566e-08,3.130972814346933e-08,1.6837162775118486e-08,2.442784641232265e-08
17,2.4266890719104595e-08,3.002888959713346e-08,2.681298383322428e-08,3.25195443906523e-08,2.265549525759525e-08,2.155096012756985e-08,2.2155433043735684e-08,2.9754426478234564e-08,2.92575563776154e-08,2.964763723412034e-08,1.7814176800357018e-08,3.925389790992995e-08,2.625228034958127e-08,2.0923156540675336e-08,2.3801021598046646e-08,2.4914108109896915e-08
18,4.107422668653271e-08,2.1092892765750548e-08,2.2690958445537035e-08,2.6930253582690966e-08,2.2376738684215525e-08,2.6953838272447683e-08,2.6406301145698308e-08,3.655308589145534e-08,2.5508334999813087e-08,2.4853214597442275e-08,2.4778193719043884e-08,2.7251907397385366e-08,1.8832142956171083e-08,4.543251463928755e-08,1.8956690439608792e-08,1.946109584594069e-08
19,2.8826548259530682e-08,2.5876202514041324e-08,2.4901378736785773e-08,3.2500633295740045e-08,2.3985133879023124e-08,2.1430205165984262e-08,2.919646036048107e-08,2.8557574083265536e-08,2.6183171186744403e-08,2.55901060342012e-08,1.843674724000266e-08,2.9252479549768395e-08,2.787497699330288e-08,2.5195097563823765e-08,2.4972816703439094e-08,2.460647863244958e-08
