,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,5.8027933846460655e-05,5.2230647270334885e-05,6.296865467447788e-05,5.04758681927342e-05,4.9854399549076334e-05,8.011282625375316e-05,5.140587381902151e-05,6.829223275417462e-05,5.752720608143136e-05,6.57565105939284e-05,6.173096335260198e-05,5.759433770435862e-05,6.412803486455232e-05,5.737840183428489e-05,6.0631395172094926e-05,6.344276334857568e-05
1,5.890734973945655e-05,6.278086948441342e-05,5.7115816161967814e-05,5.7640929298941046e-05,5.459885505842976e-05,4.364808046375401e-05,5.924717697780579e-05,5.94088742218446e-05,9.024691098602489e-05,5.04828458360862e-05,6.319815292954445e-05,6.556416337843984e-05,6.655448669334874e-05,5.000023520551622e-05,5.9466856328072026e-05,5.5382828577421606e-05
2,8.203853940358385e-05,7.365719648078084e-05,4.772063039126806e-05,4.2631447286112234e-05,7.843370258342475e-05,7.336103590205312e-05,7.16395370545797e-05,4.920594074064866e-05,8.039722160901874e-05,7.162717520259321e-05,4.8191901441896334e-05,6.064781337045133e-05,5.056007648818195e-05,3.4925495128845796e-05,5.2951727411709726e-05,6.945504719624296e-05
3,5.33906277269125e-05,6.793343345634639e-05,4.619827086571604e-05,6.620759813813493e-05,6.975905125727877e-05,5.612766835838556e-05,7.066197576932609e-05,5.623417382594198e-05,7.860149344196543e-05,5.578024865826592e-05,5.7366258261026815e-05,4.260332207195461e-05,4.492246807785705e-05,6.994482828304172e-05,7.402073970297351e-05,6.077321449993178e-05
4,5.802953819511458e-05,4.979747973266058e-05,7.995904161361977e-05,4.771681051352061e-05,7.697980618104339e-05,4.414488284965046e-05,6.0361227951943874e-05,6.053190736565739e-05,6.161357305245474e-05,5.9814985434059054e-05,6.106938963057473e-05,6.61084777675569e-05,6.267653952818364e-05,4.7222078137565404e-05,6.016510087647475e-05,7.006319356150925e-05
5,5.383624738897197e-05,4.519821231951937e-05,6.45874606561847e-05,6.846300675533712e-05,5.60338085051626e-05,6.17437981418334e-05,5.656731445924379e-05,6.445180042646825e-05,7.072284643072635e-05,6.0153102822368965e-05,5.9845679061254486e-05,5.0971179007319734e-05,6.07871261308901e-05,4.471590000321157e-05,6.205629324540496e-05,6.598667096113786e-05
6,3.619846756919287e-05,6.450110231526196e-05,8.414732292294502e-05,6.012661469867453e-05,6.353745993692428e-05,7.17713701305911e-05,5.87917493248824e-05,7.354420085903257e-05,6.56994161545299e-05,6.208009290276095e-05,9.282759856432676e-05,5.3174164349911734e-05,8.708487439434975e-05,3.2069401640910655e-05,8.098748367046937e-05,5.99644445173908e-05
7,8.943645661929622e-05,4.972453825757839e-05,4.318964420235716e-05,5.440743188955821e-05,7.890843698987737e-05,5.7430079323239625e-05,6.416045653168112e-05,6.031146403984167e-05,5.6371565733570606e-05,4.657266981666908e-05,7.165285933297127e-05,4.9072859837906435e-05,7.760823791613802e-05,8.480561518808827e-05,8.620271546533331e-05,5.874736234545708e-05
8,4.975523188477382e-05,5.2282721298979595e-05,5.31721452716738e-05,5.570928260567598e-05,5.7880151871358976e-05,6.197031325427815e-05,5.6228651374112815e-05,0.00015300609811674803,5.630226951325312e-05,6.045218833605759e-05,5.194983896217309e-05,8.103499567368999e-05,6.766815204173326e-05,5.139979475643486e-05,8.443918341072276e-05,6.276009662542492e-05
9,5.964353840681724e-05,6.640500214416534e-05,7.204071880551055e-05,5.337937909644097e-05,5.353041342459619e-05,4.200148396193981e-05,6.286000279942527e-05,5.686776421498507e-05,6.596835737582296e-05,7.201049447758123e-05,6.336107617244124e-05,5.500517727341503e-05,5.393969331635162e-05,6.577871681656688e-05,5.1435687055345625e-05,5.62638851988595e-05
10,4.912089934805408e-05,5.6255896197399125e-05,6.286221469053999e-05,6.304790440481156e-05,4.8756970500107855e-05,5.565432002185844e-05,6.667982233921066e-05,5.832190436194651e-05,6.0463313275249675e-05,6.267415301408619e-05,5.957367466180585e-05,7.428619574056938e-05,5.286448504193686e-05,5.632551619783044e-05,6.807026511523873e-05,5.8271536545362324e-05
11,8.796246402198449e-05,5.739131665905006e-05,6.177966861287132e-05,6.714376650052145e-05,4.035469100927003e-05,7.492306758649647e-05,6.64623366901651e-05,3.986653609899804e-05,7.635988731635734e-05,7.5080621172674e-05,7.88863908383064e-05,4.5621898607350886e-05,3.993449354311451e-05,9.57098018261604e-05,5.587218765867874e-05,4.4091535528423265e-05
