,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,2.2443316538556246e-07,2.2208897121345217e-07,2.3577437957555958e-07,2.454110017424682e-07,2.319400209671585e-07,4.4772878027288243e-07,2.3803865190075157e-07,4.054455473578855e-07,3.6767335132026346e-07,2.8442664756767044e-07,2.391597604400886e-07,2.5455219088144077e-07,2.558647622663557e-07,4.1894736568792723e-07,2.6037878342322074e-07,2.48768401434063e-07
1,2.6041382739094843e-07,2.899886055729439e-07,3.8007385683158645e-07,2.0152201329892705e-07,2.6780992357089417e-07,2.7544004410628986e-07,2.5804030201470596e-07,2.5907519329848583e-07,2.4497467165929265e-07,3.9222879877343075e-07,3.5196137559978524e-07,2.583480807061278e-07,3.37115579895908e-07,2.614762024677475e-07,2.0250185173154023e-07,2.8217070280334156e-07
2,3.160695314363693e-07,3.4341823607064725e-07,1.6666263036313467e-07,2.0593220995124284e-07,1.7043960554019577e-07,3.205329335287388e-07,3.27551077816679e-07,2.42866462940583e-07,3.2897014534682967e-07,3.227946763217915e-07,2.1393046267803584e-07,3.299803381651145e-07,2.9965326575620566e-07,2.61366750464731e-07,3.361502081133949e-07,3.5296403666507103e-07
3,3.7638670846718014e-07,2.1457084642406699e-07,2.2980037783781881e-07,2.0259514599274553e-07,1.55210869934308e-07,3.7993831369931286e-07,2.0021555258153967e-07,1.805536129495522e-07,3.7142703490644635e-07,1.8350888808527088e-07,2.95905010716524e-07,4.136760765049985e-07,3.879706582665676e-07,3.5082365457128617e-07,3.853407406495535e-07,3.549153859694343e-07
4,3.3342774941047537e-07,2.4479371063534927e-07,3.0547718665729917e-07,2.941978891612962e-07,2.2278750577697792e-07,4.39196242041362e-07,2.287674050194255e-07,3.3707570423757716e-07,3.238340866573708e-07,2.520104089853703e-07,2.560158520736877e-07,3.399813124360662e-07,1.487587724113837e-07,2.9139914659026545e-07,2.947005270925729e-07,2.5015347659973486e-07
5,4.3370127400521596e-07,2.683742081899254e-07,3.175487677253841e-07,3.0795411021244945e-07,3.556964145445818e-07,3.797941303673724e-07,2.1950864947939408e-07,2.561362464348349e-07,2.4674656629031233e-07,3.376725317139062e-07,2.3374154523025936e-07,2.571429149611504e-07,2.5462480834903545e-07,2.710430635488592e-07,2.1811951000927365e-07,2.12277782907222e-07
6,3.1464128369407263e-07,2.803290897190891e-07,2.611768650240265e-07,2.709737998429773e-07,2.8271426799619803e-07,2.6916188744507963e-07,2.6701272304308077e-07,3.011720082213287e-07,2.3246749947247736e-07,2.4174755708372686e-07,2.882199225950899e-07,3.3394579190826335e-07,2.0914586684739334e-07,3.0799552064308955e-07,2.793728697270126e-07,2.795711395719991e-07
7,2.2530426235789491e-07,2.508587328975409e-07,3.225672742246388e-07,2.9877725182814174e-07,2.67142894472272e-07,2.3380508196169103e-07,3.283867897607706e-07,2.803427321396157e-07,1.9138857965117495e-07,5.801863949272956e-07,3.9471444779337617e-07,2.0827148716762167e-07,2.654922752753919e-07,1.9022654385025817e-07,3.2047364584286697e-07,3.6589293017641467e-07
8,3.027373907116271e-07,2.9951900160085643e-07,3.011952571796428e-07,1.979297934440183e-07,3.586263801480527e-07,2.8384351935528684e-07,1.8791389777561562e-07,2.7805711511064146e-07,3.0107378279353725e-07,2.7416112402534054e-07,3.0633137271252053e-07,3.3061442650250683e-07,3.407038207114965e-07,2.450379952279036e-07,3.590236588024709e-07,1.5639254513644119e-07
9,2.2006746291935997e-07,2.8622417858059634e-07,3.238878321099037e-07,3.7343593817240617e-07,2.2051621328955662e-07,2.0446492499104352e-07,3.402462880330859e-07,3.216549657736323e-07,2.3484778921556426e-07,2.3825711537028837e-07,3.330797255785001e-07,2.5720569851728214e-07,2.774177403352951e-07,3.6703011119243456e-07,2.701432038065832e-07,3.0262566497185617e-07
