,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,7.263183476879931e-08,5.9058276491441575e-08,4.222831151423634e-08,5.764443500311245e-08,6.203980973396028e-08,5.1377121224049915e-08,6.615916703367475e-08,4.025204702884366e-08,8.140557383740088e-08,6.083973858039826e-08,5.3015995149507944e-08,7.207802354969317e-08,5.406132430607613e-08,3.8991608164451463e-08,5.517408041555427e-08,6.446801847914685e-08
1,6.823754006290983e-08,5.652604428973973e-08,8.662289729954864e-08,6.729324297793937e-08,7.566531223801576e-08,4.613970361333486e-08,3.8827817405717724e-08,4.742670256518977e-08,7.079184172198438e-08,4.617693605268869e-08,8.827293385138546e-08,4.568190092868463e-08,5.4033385765706043e-08,9.41206650395543e-08,4.646141604780496e-08,4.590138402704724e-08
2,5.1815735702120946e-08,7.25770021858807e-08,5.476549702621014e-08,5.281031079107379e-08,6.141686981209205e-08,5.7716274426411474e-08,6.523902129629278e-08,5.595665442115205e-08,3.9284383746007734e-08,5.020200433136779e-08,6.320036050055933e-08,6.630406090835095e-08,5.066226904659743e-08,6.368195215600281e-08,6.373080196908631e-08,5.808115588479268e-08
3,6.506603966727198e-08,4.583122859003197e-08,7.333495233297072e-08,7.96278811776574e-08,5.3960167889499644e-08,5.633123834059006e-08,4.907322193048458e-08,5.315906292935324e-08,4.5971304984959716e-08,5.5989524128108314e-08,5.08701631929398e-08,7.526057288487209e-08,4.971365896722091e-08,5.906424860313564e-08,4.98802563697609e-08,6.79117775348459e-08
4,8.237537230115777e-08,3.159775374683704e-08,5.973438277351306e-08,6.719243828001709e-08,5.71211593580756e-08,8.19588024114637e-08,4.5265146297879255e-08,6.037353017518399e-08,5.955872239837845e-08,4.977931666871882e-08,6.535484686764903e-08,4.11029859037626e-08,5.9018081088879626e-08,5.829079441355134e-08,4.6590713509431225e-08,9.4241208614676e-08
5,5.4762676171549174e-08,7.317273542639668e-08,8.183009470030811e-08,9.691261482203117e-08,5.3462077431731814e-08,5.338922193232065e-08,5.6347463583961144e-08,4.683359122736874e-08,5.545641101889487e-08,4.753238513899305e-08,4.168573042306889e-08,6.197215896008856e-08,5.01202883640417e-08,6.077339520516034e-08,5.159118643405236e-08,5.466834807066334e-08
6,5.096475419463786e-08,7.439950167054121e-08,4.9754063979889906e-08,5.121705015653788e-08,5.549536297166924e-08,5.979320150117928e-08,5.274034720059717e-08,5.3361222995818025e-08,5.4426035234200754e-08,8.273690355053986e-08,6.887683667855526e-08,4.919458618246608e-08,5.0361780523644484e-08,6.36726014136002e-08,4.55723387915441e-08,5.8941132863310486e-08
7,5.243913392405375e-08,4.379339912929936e-08,6.345340608504557e-08,5.7622884241936845e-08,5.793996393776979e-08,5.350064213871519e-08,4.099932127132888e-08,6.211452330262546e-08,8.96312357667739e-08,5.1729525551991173e-08,5.459060048451647e-08,5.647269674113886e-08,6.224296100754145e-08,6.53240661563359e-08,6.491865178759326e-08,4.6569034850563185e-08
8,5.2936471206521674e-08,9.102934228621962e-08,7.195576756657829e-08,8.921097816028123e-08,6.87349697159334e-08,5.137721714731924e-08,6.049606326996582e-08,5.5952384059310134e-08,3.7739521729918124e-08,5.472957553820379e-08,7.693547843246051e-08,4.563234412557904e-08,8.320406408302006e-08,3.832834494232884e-08,5.378804601718912e-08,5.076015341387574e-08
9,5.101114197714196e-08,6.857743528598803e-08,6.867325197390528e-08,7.025674619853817e-08,8.567742781906418e-08,5.717959439266451e-08,5.372580957896389e-08,4.501615435970052e-08,7.166320870055642e-08,6.595077906013103e-08,4.36873612841282e-08,5.100006106317778e-08,6.074593272842321e-08,5.8721312257148384e-08,5.554322513035004e-08,4.866839375949894e-08
10,5.968176708393003e-08,7.7823663957588e-08,8.945651330805049e-08,6.170007083028395e-08,3.655684821524119e-08,4.142520637628877e-08,5.3999492877210287e-08,3.8462882656631336e-08,6.252710704757192e-08,7.281938252390319e-08,5.2850310794383404e-08,5.656054824498824e-08,6.414727238279738e-08,6.164361110450045e-08,5.7181335222367125e-08,4.986912216509154e-08
11,4.3443559860634196e-08,4.832153166489661e-08,4.519224816590395e-08,5.447785156320606e-08,4.1326003952235624e-08,4.2429579849567745e-08,6.728208035156058e-08,4.604211767400557e-08,5.4344081235058184e-08,6.28135126135021e-08,7.576582561341638e-08,5.649801693152767e-08,7.037504445861487e-08,8.623138825214482e-08,7.676983670990012e-08,8.219440417178703e-08
12,5.275956738159948e-08,5.419120086003204e-08,1.021707163317842e-07,5.2555876095539134e-08,6.571396227172954e-08,4.670834030662263e-08,4.908979533979618e-08,5.71434988216879e-08,5.684977111286571e-08,6.486097703373161e-08,4.9199464058347075e-08,5.641639333475723e-08,4.613319148916162e-08,6.010054676153231e-08,6.084228942881964e-08,5.3749488415633095e-08
13,5.2978290199234834e-08,5.402823788358546e-08,8.563297626551503e-08,6.763346505067602e-08,6.409273112240044e-08,7.014200065214027e-08,7.128545576051692e-08,4.545106691011824e-08,7.072342356195804e-08,4.6635257433536026e-08,4.936895692253529e-08,5.003852976415146e-08,4.6466112735288334e-08,4.457153579551232e-08,5.567007477225161e-08,5.7588174229294964e-08
14,6.721268874798625e-08,6.874952873658913e-08,7.395328083248387e-08,5.597543406565819e-08,6.561476340039007e-08,7.726739426061613e-08,4.5386258307189564e-08,5.862819563162702e-08,4.356287774953671e-08,5.3096638197303037e-08,6.498913762698066e-08,5.025114546697296e-08,4.623519700430734e-08,6.30587564387497e-08,4.356570215691136e-08,4.948811493932226e-08
15,4.867053604584726e-08,4.988291379959264e-08,7.269476043347822e-08,4.505832862378156e-08,6.560325971349812e-08,5.2826525376303834e-08,7.071533048019774e-08,3.74184168094871e-08,6.513073458336294e-08,6.198800406309601e-08,5.630373323128879e-08,6.295348242701948e-08,6.068455604690826e-08,7.118423184238054e-08,5.263965618951261e-08,4.939202469245174e-08
16,6.908313565645585e-08,5.370398525883502e-08,6.737042923532499e-08,4.824509503009722e-08,6.169512545284306e-08,5.182907969469852e-08,5.5876760995943187e-08,5.935222446851185e-08,6.522222406601941e-08,4.900447336808611e-08,6.406364150279842e-08,5.087783705448601e-08,5.147677484274027e-08,6.421288389901747e-08,6.926705964360735e-08,4.509761808435542e-08
17,5.2057750110634515e-08,6.721359113726066e-08,5.169885497480209e-08,6.6514203922452e-08,4.589578850300313e-08,5.821445725473495e-08,6.717372968978452e-08,6.524947337993581e-08,3.869599396466583e-08,5.971057248643774e-08,4.766902250707972e-08,5.382181100799244e-08,1.1122217102865761e-07,5.152215010184591e-08,5.002441127999191e-08,5.802223412842977e-08
18,5.8699804128536925e-08,6.094589366512082e-08,6.02966565566021e-08,4.983983359352351e-08,4.2131688360314e-08,6.083625692099304e-08,5.3248466969080255e-08,7.947341629233051e-08,4.1771457404138346e-08,6.120870921222377e-08,6.249003092761996e-08,6.133632979299364e-08,9.887985186196602e-08,5.7685909382598766e-08,3.636212753121981e-08,7.612346308860651e-08
19,6.742840952256302e-08,4.951776588768553e-08,5.6280548221820936e-08,8.416783003895034e-08,5.4645823865939747e-08,6.450356693221693e-08,6.44125890403302e-08,6.59775807321239e-08,5.4776151614532864e-08,5.916584200349462e-08,5.943287817444798e-08,4.384111207400565e-08,5.515198964189949e-08,4.1419035312628694e-08,4.917713880558949e-08,5.0269068907482506e-08
20,5.6932773162543526e-08,2.808588561720171e-08,2.4462629255594948e-08,1.0860655663691432e-07,8.865832512583438e-08,8.452143163140136e-08,7.555484415888714e-08,6.829093024407484e-08,8.601980283629018e-08,4.5468237175327886e-08,6.205625879829313e-08,1.03151322150552e-07,8.912270743621775e-08,4.191263158759284e-08,3.742798071471043e-08,5.627152788179046e-08
21,9.662449684810781e-08,4.2111683029588676e-08,8.821132979619506e-08,8.596829559337493e-08,5.504637812236979e-08,4.133223541202824e-08,3.490348277068733e-08,4.9871591301098306e-08,3.815620530644992e-08,1.1661264665008275e-07,1.1339345462602068e-07,4.508910222966733e-08,4.9463391604831486e-08,3.910481183311276e-08,4.7962604554641075e-08,7.577463634333981e-08
22,5.686775850222148e-08,6.892966553095903e-08,5.588773888121068e-08,5.4969049756437016e-08,5.358570831504039e-08,4.598402369992982e-08,5.1680121515573774e-08,1.0518520809910115e-07,5.054847207475177e-08,4.7250903634221686e-08,5.680988124368014e-08,6.644800976118859e-08,5.514736756140337e-08,7.221067477303222e-08,4.5750265798005785e-08,5.53259411617546e-08
23,6.203377722613368e-08,3.944558457646963e-08,5.2992124466300083e-08,4.528440911144571e-08,1.124776503047542e-07,4.3072027722246276e-08,5.693331672773638e-08,5.138505443369468e-08,4.81571156285554e-08,5.970385785758481e-08,5.8374567402097455e-08,6.909697702894846e-08,6.612788183701923e-08,6.75776306025e-08,5.490941745733835e-08,4.8417483355933655e-08
24,5.885093301571942e-08,4.9831371029540605e-08,5.67212019575436e-08,5.4732403498292115e-08,7.852131034269405e-08,4.647586493433664e-08,4.761767868899369e-08,5.8935505364843266e-08,9.51887315636668e-08,5.337995290233266e-08,2.5436138528789343e-08,6.833823107399439e-08,4.217212890011979e-08,7.82224987005975e-08,6.744847524942088e-08,7.00072746440128e-08
25,6.462412471819334e-08,6.649784012324744e-08,2.928810083346889e-08,6.770638805164708e-08,4.307449330553936e-08,3.9919157757140056e-08,7.663670231750075e-08,5.855120477349374e-08,6.719192668924734e-08,7.628567288975319e-08,7.297329318589618e-08,5.484839959990495e-08,6.615007919208438e-08,3.968170148027639e-08,5.098945976556024e-08,6.699599452986149e-08
26,5.064169172896982e-08,5.234329236714075e-08,5.4775526336925395e-08,5.1228678188408594e-08,5.947982373299965e-08,5.1919613497375394e-08,5.965695493159728e-08,6.137728547628285e-08,5.3933209898104906e-08,6.64181101228678e-08,4.024698796456505e-08,6.311903888445158e-08,7.148464931105991e-08,5.559197546745054e-08,5.464320906867215e-08,7.449833816508544e-08
27,4.9073879182515157e-08,7.473473573327283e-08,5.4765603607620505e-08,6.679886155325221e-08,6.731750801236558e-08,3.93077677074416e-08,5.3532893673491344e-08,5.912860601142711e-08,6.853781542304205e-08,6.494774851262264e-08,5.614052867031205e-08,6.687292852802784e-08,6.238344951725594e-08,4.417637100573302e-08,5.6106483015128106e-08,3.5990975533195524e-08
28,5.923652679484803e-08,5.596166374743916e-08,6.031655885863074e-08,5.885676657158001e-08,4.4107245855684596e-08,5.68417455326653e-08,5.464311314540282e-08,6.181679879091462e-08,5.6635261813653415e-08,5.57025714442716e-08,7.141801461330033e-08,5.259961000092517e-08,5.599540742196041e-08,4.668206443625422e-08,6.015789466573551e-08,5.7031673605933975e-08
29,7.648819178029953e-08,5.4830405105121827e-08,5.846727901825943e-08,4.372320105971994e-08,4.79744990400377e-08,5.481597753487222e-08,6.685289832830676e-08,5.9348590042418436e-08,5.283861881366647e-08,6.3477735068318e-08,4.841767164975863e-08,5.5243589258680004e-08,5.691855164968729e-08,4.552307686367385e-08,1.0160850649754138e-07,4.3934367255360485e-08
30,7.067986729225595e-08,5.4138617144872114e-08,5.497869537407496e-08,5.876904651813675e-08,3.3801498489083315e-08,5.8143335479599045e-08,5.585098250548981e-08,4.379256068887116e-08,5.7321543067700986e-08,6.3228569047169e-08,7.76839641503102e-08,6.11605059930298e-08,5.478253584101367e-08,7.27094615626811e-08,5.339686381944375e-08,4.496089189842678e-08
