,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.8877796548188996e-10,2.3000223947633458e-10,1.1172507363710338e-10,1.9500945303008166e-10,1.1912325292851023e-10,1.7540587038400446e-10,2.0716167670187247e-10,1.866142379514102e-10,1.9111801030646802e-10,2.376779051349587e-10,1.6225730481433942e-10,1.688603007421463e-10,1.5411752429805858e-10,1.9507641335625436e-10,2.1445230313776875e-10,1.8262612255792732e-10
1,1.9281400087667322e-10,1.4406986714732284e-10,1.9947371532325064e-10,1.8747904617644195e-10,1.5131892960873472e-10,1.7494743154156112e-10,1.692556234056397e-10,1.4242616808157749e-10,1.8627532849535555e-10,1.6712844996824572e-10,1.6593193485903157e-10,1.9766636938367554e-10,1.9269892626017082e-10,1.4770512590800422e-10,2.5347871024372637e-10,1.6668021129984112e-10
2,2.1751390966162631e-10,2.408017674149221e-10,2.2667663579500896e-10,1.5985512913374578e-10,1.9925242011886724e-10,1.4459540509381696e-10,1.787501535677194e-10,1.6278210723807973e-10,2.6522370411008467e-10,1.4671620862660717e-10,1.6276441305862477e-10,1.5883272475036847e-10,2.7219568266012573e-10,1.220815254443508e-10,1.918587233529223e-10,1.2382533887134173e-10
3,1.9901692793755643e-10,2.3464871712342017e-10,1.3698349399238197e-10,1.850049141660648e-10,1.7119101969331751e-10,1.2157472251139723e-10,2.343324700948557e-10,1.8841393722990318e-10,1.8522063049974946e-10,2.0093585129110636e-10,2.0446719317668283e-10,1.3432886747377637e-10,1.5103664152693597e-10,1.4051980412599363e-10,1.9770296511012475e-10,1.8684075120400934e-10
4,1.2973246088510137e-10,1.3795838083030532e-10,1.3518244856847161e-10,1.6561446658514e-10,1.698892415635811e-10,1.313912173506182e-10,2.8178526179090113e-10,1.846879316147465e-10,1.9757441516166097e-10,2.819411648591341e-10,1.7679405162063233e-10,2.1787432968878306e-10,2.4282373334294505e-10,2.3245079472378194e-10,1.6543325043194557e-10,1.29181595975858e-10
5,1.9121026983981437e-10,2.826583966886176e-10,1.6091603050050196e-10,3.349022170695548e-10,1.331221799460991e-10,3.8250683176421774e-10,1.2603466881255798e-10,2.2157649326448592e-10,1.4614645604815735e-10,1.2399480053826295e-10,1.6081568021686365e-10,1.7735503343718761e-10,1.5109398454615786e-10,1.6459132667900889e-10,1.6014779780082478e-10,1.194476878518813e-10
6,1.7351181602620613e-10,1.78490874858106e-10,1.9489938829497788e-10,1.6662204949113857e-10,2.410701360755496e-10,1.8923436428952556e-10,1.9493023861727465e-10,1.8625970210628395e-10,2.0558639513001964e-10,1.5923830309905185e-10,1.4792926605888823e-10,1.5867587799256455e-10,1.21414142628673e-10,1.6915428779906705e-10,1.778160257925876e-10,1.906421825959015e-10
7,2.45005210564031e-10,1.415228073620156e-10,1.6954319892459324e-10,1.3381180885563282e-10,1.9585300048419185e-10,2.035981938597331e-10,3.4165806295227696e-10,1.3917862695667083e-10,1.5491061211569956e-10,2.1057776355970503e-10,1.177520303485835e-10,1.6120234314076498e-10,1.6953415060694255e-10,1.4893090927170505e-10,1.2594456033632184e-10,2.828660361497981e-10
8,1.9570026155157905e-10,1.967467022634395e-10,2.10441650216886e-10,1.3341194815552626e-10,1.947514788325222e-10,1.406994937225292e-10,1.4179596385943682e-10,1.7856373324409702e-10,2.9748947749652643e-10,1.2843152930042123e-10,1.8001641843845562e-10,1.3749210103775056e-10,1.525330833862526e-10,1.5408990750032103e-10,2.3965993078967074e-10,2.525877840220403e-10
9,1.7664271434458811e-10,1.7051350609254e-10,2.0268300926495897e-10,1.624000378619428e-10,1.8080234531758776e-10,1.6636385324897418e-10,1.9483954727395059e-10,2.2321043624540238e-10,1.4729438502225634e-10,1.396085330673813e-10,2.0310328419093082e-10,2.46832637662564e-10,1.2889264655591148e-10,2.0869368733134053e-10,1.471899130356391e-10,2.0086420027265461e-10
10,1.7284196296429855e-10,1.0565213981461596e-10,1.093421950204565e-10,1.2753613443106104e-10,1.0697301378037594e-10,2.2939149191270047e-10,1.0562676427960938e-10,5.316458939752522e-10,2.64763266866197e-10,1.463807963730801e-10,2.797871101467564e-10,3.1487146223696527e-10,1.2518178160725313e-10,1.6754304887900417e-10,3.0315680521475485e-10,1.938997434836054e-10
11,2.36403369102689e-10,1.8011361846426155e-10,1.2749819255919448e-10,2.1349404188963916e-10,1.2454945408357787e-10,1.3673916166023758e-10,1.443217906293981e-10,1.6759961474210883e-10,1.4412868121205236e-10,1.9904844439366798e-10,1.7004485319827012e-10,2.0422553925758535e-10,1.703737290137397e-10,2.5515073387438747e-10,2.078717614706349e-10,2.0557031077395038e-10
12,1.517848902121699e-10,2.2308868641296442e-10,1.675791450050923e-10,1.5267599684509747e-10,1.4600547160181776e-10,2.2002082100680553e-10,1.256264259286155e-10,1.8953057179249555e-10,2.295670181728937e-10,2.0377535769888766e-10,2.0933355049379543e-10,2.0283963397815796e-10,1.0612373479990111e-10,1.487846790215741e-10,2.542757671086804e-10,2.1031607011501308e-10
13,2.907029339471734e-10,1.326021792369403e-10,1.6589681017809e-10,1.7595103152245883e-10,1.5925985530351738e-10,2.5663643432594085e-10,1.4430252825992085e-10,2.1935667171568696e-10,1.7525635109816307e-10,2.7311564121390575e-10,1.4698399442014676e-10,1.7884085878883127e-10,1.379386466160426e-10,1.3813056254363687e-10,1.453763498471261e-10,1.4842103934764594e-10
