,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,3.3617772454697104e-10,2.627900674845307e-10,3.16397574806615e-10,3.618042532238519e-10,3.646488666575465e-10,3.0156913077838965e-10,2.8031590937338535e-10,3.1590552396210114e-10,4.457905433685738e-10,2.2071348915186917e-10,2.9259814016135977e-10,4.0193248729281095e-10,3.6313926865538804e-10,4.3658660020540196e-10,3.4845781815562304e-10,4.3164014029706266e-10
1,3.662974923379636e-10,3.3420793910110547e-10,3.1303071246213676e-10,3.8604106022965823e-10,4.0125228140119873e-10,2.0037212167256513e-10,4.194106173471823e-10,3.6320094154440596e-10,3.1667768407572794e-10,2.706364299331909e-10,3.2377225900326323e-10,3.6044595086437425e-10,4.799110553399544e-10,3.300825168750521e-10,3.4106362178931704e-10,2.9450294980470915e-10
2,3.7149849863027384e-10,3.245042290433986e-10,3.651374480551084e-10,3.1445551718078946e-10,3.0082342172832455e-10,2.8966734566537866e-10,3.3909111629704114e-10,2.8344063207619286e-10,3.6744995934867575e-10,2.889648798021227e-10,3.9919348382433384e-10,3.076918719813193e-10,2.5374669032629527e-10,3.2740263278263626e-10,4.1405806561201075e-10,4.112145624013408e-10
3,3.023074290897654e-10,4.1757788893370673e-10,2.864860015883153e-10,3.96657012791124e-10,4.1055545074719646e-10,3.471396781140612e-10,3.7302297362096226e-10,4.6304077239156527e-10,3.435570716803227e-10,4.605120729195278e-10,3.566566209034505e-10,3.456267494428289e-10,3.3150909795054417e-10,1.756344930603504e-10,3.284622018817629e-10,4.1428327435255596e-10
4,2.9168598092432774e-10,4.1881026424661627e-10,3.4773411927702114e-10,3.1850408421796317e-10,3.5333949655047547e-10,3.6228489652678775e-10,3.362508327331426e-10,3.4518071734268574e-10,3.317134067426508e-10,2.8856889100481453e-10,3.2548677642019186e-10,3.5897568251286316e-10,3.4877697951962716e-10,3.2176161735009146e-10,3.573859264083268e-10,2.720488001539678e-10
5,3.800675885123894e-10,4.008178511316629e-10,2.7796159818294086e-10,3.240638313251054e-10,2.8628935333507854e-10,2.8914737271179547e-10,3.926651226393574e-10,4.119407037705969e-10,6.493975912569283e-10,2.328563730724653e-10,4.5995204867033124e-10,4.528755426225217e-10,1.841301000560236e-10,2.959676115299459e-10,2.982445679311496e-10,2.9808019941235386e-10
6,2.9035712723057827e-10,2.815875310702154e-10,3.282229765755318e-10,3.079924926208122e-10,3.1678581979832643e-10,4.1473310896655846e-10,3.476671450730606e-10,2.736918747192618e-10,3.5314409729814145e-10,3.5782452001420495e-10,3.3135422183860896e-10,4.757315652526017e-10,2.855863601158859e-10,4.3673148431011555e-10,2.9237165466433623e-10,2.774626084445231e-10
7,5.083723442211863e-10,6.835015331496663e-10,6.270906571792523e-10,4.957432242491677e-10,3.392670588908686e-10,2.497965445602546e-10,1.6988828399622236e-10,3.117668900820547e-10,4.0845751780871353e-10,6.930888640788169e-10,7.934188306357726e-10,3.3635921825592163e-10,3.340677456886709e-10,1.6537929359294878e-10,1.8607790308600158e-10,3.6445207962643167e-10
8,3.174499552116572e-10,2.5865862229856873e-10,3.6584013596296927e-10,5.531027302829727e-10,2.984499869462809e-10,2.489299322228078e-10,3.2163460783607434e-10,3.1129510080774025e-10,4.86706730473685e-10,2.875869542506848e-10,4.107050810553403e-10,4.2284117873769844e-10,3.145401161752659e-10,3.42607553438512e-10,3.223820654874032e-10,2.566716839069727e-10
9,3.646294099990399e-10,3.8462549811768554e-10,3.427081951556943e-10,3.408165138996111e-10,3.523091818280477e-10,2.8838728627356147e-10,3.381926405587876e-10,3.432203965481051e-10,3.240199775156327e-10,3.025214245777619e-10,2.5195651121023843e-10,4.5712272855880087e-10,3.100406598122163e-10,2.68565142347299e-10,4.191970937039713e-10,2.9395186285086083e-10
